full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score
microsoft/typescript-go,https://github.com/microsoft/typescript-go,Go,24952,2024-09-19T20:25:12Z,1,3,160.0,16.435,16.522222222222222,104,0.3375,87,0.0,1,1.0,1,0.7,0,12.552,0.0594,0.0,0.0,36,0.1527,0.0,1902,95100,152160,951,10144.0,1709.2,286.62,45858.6,14756.5,81.5
netbirdio/netbird,https://github.com/netbirdio/netbird,Go,24723,2021-04-14T12:27:20Z,0,3,160.0,15.892777777777775,32.55972222222222,129,0.2061,92,0.0,1,2.0,1,0.5,0,11.487,0.5979,2.51,0.02,0,0.0329,0.0,2780,139000,222400,1390,14826.7,2050.2,426.95,68312.0,21690.8,82.9
go-delve/delve,https://github.com/go-delve/delve,Go,24696,2014-05-20T19:24:43Z,1,3,160.06,14.186666666666667,57.49638888888889,244,0.4134,33,0.0,1,2.0,1,0.42,0,14.582,0.1154,31.28,0.06,0,0.431,0.0,2869,143450,229520,1434,15301.3,3461.5,441.31,70610.1,22811.1,80.8
flipped-aurora/gin-vue-admin,https://github.com/flipped-aurora/gin-vue-admin,Go,24601,2019-09-01T13:22:35Z,9,3,160.0,10.638333333333334,131.86527777777778,209,0.2647,36,0.0,1,1.0,1,0.9,0,5.533,-0.3147,20.57,0.24,0,0.512,0.0,1356,67800,108480,678,7232.0,2223.4,200.91,32145.7,10712.2,81.6
containrrr/watchtower,https://github.com/containrrr/watchtower,Go,24591,2015-07-13T21:21:53Z,128,3,160.0,0.0,0.0,129,0.3688,0,0.0,1,1.0,1,0.74,0,11.613,0.0,80.65,0.33,0,0.0543,0.0,640,32000,51200,320,3413.3,0.0,91.33,14613.0,4629.2,65.2
charmbracelet/glow,https://github.com/charmbracelet/glow,Go,24582,2019-11-04T23:34:55Z,2,3,160.0,1.6895833333333332,1.309583333333333,45,0.554,42,0.0,1,1.0,1,0.66,0,15.875,0.1119,171.52,0.02,0,0.0011,0.0,778,38900,62240,389,4149.3,76.0,112.11,17938.2,5685.1,76.0
uber-go/zap,https://github.com/uber-go/zap,Go,24424,2016-02-18T19:52:56Z,39,3,160.27,0.0,0.0,138,0.2202,0,0.0,1,1.0,1,0.22,0,15.437,0.0,101.29,0.16,0,0.0082,0.0,595,29750,47600,297,3173.3,0.0,84.6,13536.1,4293.9,73.5
cilium/cilium,https://github.com/cilium/cilium,Go,24200,2015-12-16T12:33:31Z,0,3,160.0,8.914166666666667,32.71194444444444,394,0.0975,89,0.0,1,1.0,1,0.72,1,13.575,-3.5699,7.56,0.06,0,0.1203,0.0,37756,1887800,3020480,18878,201365.3,3512.2,6606.4,1057024.4,313141.2,89.0
GopeedLab/gopeed,https://github.com/GopeedLab/gopeed,Go,24127,2019-04-21T07:23:32Z,0,3,160.0,0.0,116.54319444444444,56,0.8324,0,0.0,1,1.0,1,0.68,0,10.547,-0.1364,23.02,0.23,0,0.4515,0.0,704,35200,56320,352,3754.7,0.0,121.13,19381.3,5753.6,72.2
urfave/cli,https://github.com/urfave/cli,Go,23992,2013-07-13T19:32:06Z,6,3,160.0,0.0,0.0,289,0.2389,0,0.0,1,1.0,1,0.96,0,14.64,0.3566,24.72,0.31,0,0.0027,0.0,3454,172700,276320,1727,18421.3,0.0,536.25,85800.2,26370.7,82.1
quii/learn-go-with-tests,https://github.com/quii/learn-go-with-tests,Go,23611,2018-03-02T11:41:14Z,35,3,160.12,0.0,293.43791666666664,269,0.5798,0,0.0,1,1.0,1,0.8378,0,14.849,-0.0559,96.82,0.08,0,0.0138,0.0,1385,69250,110800,692,7386.7,0.0,205.42,32867.9,10266.9,76.3
charmbracelet/gum,https://github.com/charmbracelet/gum,Go,23451,2022-06-10T22:09:42Z,2,3,160.29,4.7525,83.73638888888888,68,0.4831,65,0.0,1,2.0,1,0.48,0,9.99,0.1503,44.77,0.08,0,0.0052,0.0,561,28050,44880,280,2992.0,323.2,79.53,12725.1,4138.0,73.4
charmbracelet/crush,https://github.com/charmbracelet/crush,Go,23425,2025-05-21T12:14:57Z,0,3,160.05,0.0,25.61888888888889,109,0.2842,0,0.0,1,1.0,1,0.94,0,12.037,-1.3601,1.57,0.17,0,0.0236,0.0,3075,153750,246000,1537,16400.0,0.0,474.64,75942.9,23388.6,82.2
air-verse/air,https://github.com/air-verse/air,Go,23422,2017-10-12T14:31:40Z,12,3,160.36,52.46625,625.7229166666666,102,0.4221,70,0.0,1,1.0,1,0.54,0,9.698,0.1364,34.59,0.33,0,0.0996,0.0,443,22150,35440,221,2362.7,5351.6,62.07,9930.6,4772.9,71.4
valyala/fasthttp,https://github.com/valyala/fasthttp,Go,23340,2015-10-18T22:19:57Z,4,3,160.0,0.0,55.95736111111111,216,0.5269,0,0.0,1,1.0,1,0.88,0,14.812,0.0594,27.54,0.31,0,0.0,0.0,1782,89100,142560,891,9504.0,0.0,267.66,42825.5,13317.1,79.4
slimtoolkit/slim,https://github.com/slimtoolkit/slim,Go,23160,2015-09-09T17:39:11Z,8,3,160.16,0.0,0.0,67,0.8136,0,0.0,1,0.0,1,0.54,1,13.436,0.0,40.6,0.12,0,0.0127,0.0,1003,50150,80240,501,5349.3,0.0,175.66,28105.9,8295.8,81.2
grpc/grpc-go,https://github.com/grpc/grpc-go,Go,22917,2014-12-08T18:59:34Z,1,3,160.03,0.0,0.0,426,0.2079,0,0.0,1,2.0,1,0.9,1,11.905,0.3252,14.03,0.02,0,0.0045,0.0,5677,283850,454160,2838,30277.3,0.0,903.55,144568.8,44052.4,87.8
micro/go-micro,https://github.com/micro/go-micro,Go,22739,2015-01-13T23:30:18Z,4,3,160.05,0.0,25.41722222222222,181,0.6149,0,0.0,1,1.0,1,0.92,0,16.414,-1.9371,91.15,0.05,0,0.0718,0.0,3121,156050,249680,1560,16645.3,0.0,482.1,77136.2,23749.9,78.5
jaegertracing/jaeger,https://github.com/jaegertracing/jaeger,Go,22715,2016-04-15T18:49:02Z,0,3,160.0,4.025972222222222,109.44,431,0.2375,82,0.0,1,4.0,1,0.82,0,10.606,0.7168,9.93,0.33,0,0.0957,0.0,3592,179600,287360,1796,19157.3,1735.2,558.77,89403.2,27979.8,82.6
argoproj/argo-cd,https://github.com/argoproj/argo-cd,Go,22703,2018-02-09T11:12:01Z,0,3,160.03,4.088611111111112,29.731666666666666,426,0.1124,78,0.0,1,2.0,1,0.76,1,11.078,0.1119,5.46,0.16,0,0.1915,0.0,5905,295250,472400,2952,31493.3,1741.7,941.7,150671.3,46403.4,88.9
dolthub/dolt,https://github.com/dolthub/dolt,Go,22307,2019-07-24T17:46:25Z,1,3,160.0,4.944722222222222,75.91638888888889,126,0.1771,84,0.0,1,1.0,1,0.84,0,12.993,-10.2098,2.15,0.0,0,0.2124,0.0,25000,1250000,2000000,12500,133333.3,623.0,4285.16,685625.1,203978.6,83.1
JanDeDobbeleer/oh-my-posh,https://github.com/JanDeDobbeleer/oh-my-posh,Go,22302,2019-03-13T11:13:31Z,1,3,160.0,0.0,0.0,426,0.706,0,0.0,1,1.0,1,0.9,0,11.3,0.0,4.18,0.16,0,0.3623,0.0,3578,178900,286240,1789,19082.7,0.0,667.78,106844.8,30910.3,77.9
OpenListTeam/OpenList,https://github.com/OpenListTeam/OpenList,Go,22112,2025-06-11T23:35:02Z,3,3,160.07,1.4538888888888888,1.830833333333333,229,0.5871,67,0.0,1,1.0,1,0.88,0,8.158,-0.1294,12.93,0.24,0,0.0094,0.0,2441,122050,195280,1220,13018.7,332.9,372.46,59593.1,18527.8,78.9
FiloSottile/age,https://github.com/FiloSottile/age,Go,22083,2019-05-18T20:44:54Z,35,3,160.44,0.0,0.0,55,0.8082,0,0.0,1,3.0,1,0.98,0,14.248,-0.028,146.81,0.37,0,0.0,0.0,365,18250,29200,182,1946.7,0.0,60.77,9723.9,2918.1,64.5
redis/go-redis,https://github.com/redis/go-redis,Go,22056,2012-07-25T13:01:39Z,0,3,160.0,21.681944444444444,295.99777777777774,358,0.643,71,0.0,1,2.0,1,0.88,0,14.465,0.4406,24.7,0.07,0,0.0045,0.0,2728,136400,218240,1364,14549.3,7762.1,418.57,66970.9,22997.5,78.6
go-chi/chi,https://github.com/go-chi/chi,Go,22048,2015-10-15T20:46:29Z,64,3,160.0,15.238194444444446,59.07611111111111,154,0.3541,58,0.0,1,1.0,1,0.74,0,16.964,-0.2238,87.78,0.14,0,0.0017,0.0,466,23300,37280,233,2485.3,2346.7,65.45,10472.6,4041.2,68.1
dgraph-io/dgraph,https://github.com/dgraph-io/dgraph,Go,21670,2015-08-25T07:15:56Z,2,3,160.0,19.924166666666668,238.9508333333333,190,0.1932,36,0.0,1,2.0,1,0.9,0,13.568,-0.0699,22.68,0.05,0,0.0225,0.0,4710,235500,376800,2355,25120.0,3785.6,742.68,118828.8,37461.4,82.9
gofr-dev/gofr,https://github.com/gofr-dev/gofr,Go,21608,2023-10-24T10:14:48Z,3,3,160.0,10.10736111111111,107.5725,134,0.4633,66,0.0,1,1.0,1,0.86,0,7.238,-3.2378,5.13,0.02,0,0.0014,0.0,3946,197300,315680,1973,21045.3,1354.4,616.73,98676.7,30664.3,80.1
getsops/sops,https://github.com/getsops/sops,Go,21593,2015-08-13T22:11:00Z,2,3,160.07,4.74,149.53416666666666,180,0.2953,91,0.0,1,1.0,1,0.94,0,12.584,0.1748,108.95,0.07,0,0.0825,0.0,2191,109550,175280,1095,11685.3,853.2,332.51,53201.5,16738.9,81.9
henrygd/beszel,https://github.com/henrygd/beszel,Go,21291,2024-07-07T21:36:28Z,2,3,160.11,20.712777777777777,20.381944444444443,116,0.8478,75,0.0,1,1.0,1,0.82,0,11.657,-0.2657,9.78,0.27,0,0.0892,0.0,1445,72250,115600,722,7706.7,2402.7,257.73,41237.5,12821.7,76.4
samber/lo,https://github.com/samber/lo,Go,21207,2022-03-02T12:48:45Z,1,3,160.2,26.738055555555555,171.24055555555557,154,0.623,85,0.0,1,1.0,1,0.76,0,12.397,-0.6643,69.01,0.07,0,0.0014,0.0,801,40050,64080,400,4272.0,4117.7,115.6,18495.4,7070.4,75.7
gastownhall/beads,https://github.com/gastownhall/beads,Go,21139,2025-10-12T03:09:46Z,0,3,160.0,3.2269444444444444,47.36694444444444,322,0.7074,63,0.0,1,1.0,1,0.86,1,14.581,-25.7168,3.26,0.02,0,0.0585,0.0,6438,321900,515040,3219,34336.0,1039.1,1237.37,197979.2,57075.6,82.9
chaitin/SafeLine,https://github.com/chaitin/SafeLine,Go,21080,2023-04-12T11:30:14Z,7,3,160.0,1.842361111111111,132.30375,20,0.2582,32,0.0,1,1.0,1,0.8718,0,7.239,0.0,31.43,0.01,0,0.6052,0.0,790,39500,63200,395,4213.3,36.8,113.93,18228.8,5763.5,78.7
vitessio/vitess,https://github.com/vitessio/vitess,Go,20928,2013-06-27T21:20:28Z,0,3,160.0,2.611388888888889,24.629166666666663,320,0.1491,71,0.0,1,2.0,1,0.98,1,13.432,-0.2867,29.51,0.11,0,0.0561,0.0,30782,1539100,2462560,15391,164170.7,835.6,5331.4,853024.3,252940.9,88.5
lima-vm/lima,https://github.com/lima-vm/lima,Go,20873,2021-05-14T07:30:56Z,1,3,160.03,3.244166666666666,71.2173611111111,188,0.5373,91,0.0,1,1.0,1,0.78,0,12.357,0.4021,14.78,0.12,0,0.2541,0.0,5209,260450,416720,2604,27781.3,609.9,825.51,132081.4,40489.9,79.5
m1k1o/neko,https://github.com/m1k1o/neko,Go,20667,2020-03-14T20:46:07Z,7,3,160.08,2.963611111111111,227.22222222222223,56,0.8347,75,0.0,1,1.0,1,0.88,0,12.194,0.1888,190.06,0.27,0,0.6286,0.0,2099,104950,167920,1049,11194.7,166.0,381.44,61030.1,17853.2,76.1
navidrome/navidrome,https://github.com/navidrome/navidrome,Go,20652,2016-02-24T23:25:12Z,0,3,160.0,26.63083333333333,10.856666666666667,214,0.8819,46,0.0,1,1.0,1,0.74,1,14.936,-0.958,32.02,0.37,0,0.2409,0.0,4320,216000,345600,2160,23040.0,5699.0,813.9,130223.4,39274.4,81.2
containerd/containerd,https://github.com/containerd/containerd,Go,20622,2015-11-13T00:27:43Z,1,3,160.01,3.531944444444445,12.678055555555556,424,0.1323,78,0.0,1,2.0,1,0.78,1,14.029,0.5524,18.32,0.14,0,0.0231,0.0,15659,782950,1252720,7829,83514.7,1497.5,2622.0,419519.3,126110.5,88.6
qax-os/excelize,https://github.com/qax-os/excelize,Go,20511,2016-08-29T12:32:12Z,3,3,160.0,16.163611111111113,40.170138888888886,298,0.7087,81,0.0,1,1.0,1,0.62,1,13.445,0.2063,50.54,0.26,0,0.0,0.0,1356,67800,108480,678,7232.0,4816.8,241.09,38574.8,12776.0,82.7
antonmedv/fx,https://github.com/antonmedv/fx,Go,20435,2018-01-25T17:29:43Z,27,3,160.21,10.102222222222222,93.99555555555555,34,0.9484,46,0.0,1,1.0,1,0.92,0,16.444,-0.1888,86.08,0.12,0,0.0429,0.0,775,38750,62000,387,4133.3,343.5,133.99,21438.7,6457.4,69.9
gravitational/teleport,https://github.com/gravitational/teleport,Go,20178,2015-03-02T19:36:00Z,0,3,160.01,4.837222222222223,9.256666666666666,309,0.0565,69,0.0,1,2.0,1,0.96,0,11.702,3.5175,3.77,0.01,90,0.2705,0.0,24001,1200050,1920080,12000,128005.3,1494.7,4105.54,656886.8,195828.4,84.4
GoogleCloudPlatform/microservices-demo,https://github.com/GoogleCloudPlatform/microservices-demo,Go,20146,2018-08-03T18:32:18Z,1,3,160.0,7.750555555555556,1104.5105555555556,126,0.6477,80,0.0,1,1.0,1,0.7,0,10.373,0.2727,50.84,0.03,0,0.7107,0.0,2370,118500,189600,1185,12640.0,976.6,361.09,57774.4,18167.9,78.4
apache/casbin,https://github.com/apache/casbin,Go,20039,2017-04-08T07:51:23Z,0,3,160.0,5.488194444444444,39.26902777777778,146,0.6387,74,0.0,1,1.0,1,0.64,0,12.256,0.0839,16.61,0.38,0,0.0002,0.0,1132,56600,90560,566,6037.3,801.3,166.21,26594.3,8577.9,78.6
rakyll/hey,https://github.com/rakyll/hey,Go,19952,2016-09-02T10:24:09Z,104,3,160.0,160.17361111111111,431.9769444444444,43,0.4755,28,0.0,1,2.0,1,0.7059,0,15.839,0.0,760.54,0.46,0,0.0472,0.0,204,10200,16320,102,1088.0,6887.5,27.49,4399.1,3490.1,59.6
go-playground/validator,https://github.com/go-playground/validator,Go,19897,2015-02-12T16:32:22Z,1,3,160.43,2.7215277777777778,238.86166666666668,243,0.0515,8,0.0,1,1.0,1,0.96,0,10.684,0.1259,33.84,0.16,0,0.0002,0.0,369,18450,29520,184,1968.0,661.3,51.23,8196.5,2821.7,74.9
grpc-ecosystem/grpc-gateway,https://github.com/grpc-ecosystem/grpc-gateway,Go,19880,2015-04-03T07:25:13Z,1,3,160.08,19.7625,86.79541666666667,412,0.2709,85,0.0,1,1.0,1,0.72,0,10.011,1.5385,31.01,0.05,0,0.1023,0.0,2115,105750,169200,1057,11280.0,8142.1,320.41,51265.5,18335.7,82.2
wavetermdev/waveterm,https://github.com/wavetermdev/waveterm,Go,19857,2022-06-08T00:26:00Z,2,3,160.08,7.070555555555556,55.52611111111111,41,0.4501,66,0.0,1,1.0,1,0.62,1,9.801,-1.2273,10.68,0.12,91,0.5166,0.0,2033,101650,162640,1016,10842.7,289.9,307.38,49180.6,15344.4,85.3
temporalio/temporal,https://github.com/temporalio/temporal,Go,19812,2019-10-16T22:15:35Z,1,3,160.02,17.385416666666664,44.12402777777778,264,0.1081,94,0.0,1,1.0,1,0.42,1,13.596,2.1643,25.59,0.03,0,0.0062,0.0,8649,432450,691920,4324,46128.0,4589.7,1405.87,224938.6,69428.6,88.8
apernet/hysteria,https://github.com/apernet/hysteria,Go,19762,2020-04-21T00:01:34Z,2,3,160.13,22.729166666666668,8.315277777777778,26,0.8012,63,0.0,1,1.5,1,0.9,0,13.084,0.1958,29.63,0.5,5,0.0832,0.0,1207,60350,96560,603,6437.3,591.0,213.36,34136.9,10223.3,76.8
ahmetb/kubectx,https://github.com/ahmetb/kubectx,Go,19677,2017-03-30T18:06:53Z,6,3,160.56,27.348194444444445,15.491666666666667,64,0.7093,48,0.0,1,0.0,1,0.76,1,15.385,0.2797,234.7,0.37,0,0.1167,0.0,289,14450,23120,144,1541.3,1750.3,47.56,7609.8,2817.7,71.7
nats-io/nats-server,https://github.com/nats-io/nats-server,Go,19672,2012-10-29T16:12:24Z,0,3,160.01,4.563472222222222,199.59,174,0.4644,74,0.0,1,1.0,1,0.66,1,14.89,-1.2692,6.87,0.0,0,0.003,0.0,11899,594950,951920,5949,63461.3,794.0,1965.24,314438.5,94856.6,85.4
knadh/listmonk,https://github.com/knadh/listmonk,Go,19611,2019-06-26T05:08:39Z,1,3,160.09,8.887361111111112,62.016666666666666,226,0.7627,76,0.0,1,1.0,1,0.82,0,14.626,-0.0734,65.78,0.28,0,0.5897,0.0,1833,91650,146640,916,9776.0,2008.5,330.85,52936.1,16077.8,77.3
kubernetes/ingress-nginx,https://github.com/kubernetes/ingress-nginx,Go,19504,2016-11-04T22:54:14Z,32,3,160.0,8.8475,0.0,410,0.3882,86,0.0,1,0.0,1,0.82,1,13.326,-1.2028,12.36,0.07,0,0.1447,0.0,6442,322100,515360,3221,34357.3,3627.5,1031.81,165090.3,51285.0,83.5
charmbracelet/vhs,https://github.com/charmbracelet/vhs,Go,19487,2022-07-19T14:28:36Z,2,3,160.25,2.3033333333333337,961.2044444444444,56,0.6878,62,0.0,1,1.0,1,0.56,0,8.929,-0.007,74.09,0.04,0,0.0122,0.0,647,32350,51760,323,3450.7,129.0,92.38,14780.8,4720.2,72.7
dariubs/GoBooks,https://github.com/dariubs/GoBooks,Go,19364,2015-05-05T10:45:36Z,56,3,160.0,58.24805555555555,38.18277777777778,88,0.2545,71,0.0,1,1.0,1,0.3529,0,15.234,-0.2587,0.0,0.38,0,0.0077,0.0,220,11000,17600,110,1173.3,5125.8,29.76,4762.0,3076.8,66.1
twpayne/chezmoi,https://github.com/twpayne/chezmoi,Go,19337,2018-11-12T16:45:43Z,3,3,160.03,4.655277777777778,50.56027777777778,209,0.9083,81,0.0,1,1.0,1,1.0,0,17.53,0.2028,7.39,0.24,25,0.0478,0.0,5499,274950,439920,2749,29328.0,973.0,1048.6,167775.6,48511.0,75.7
bettercap/bettercap,https://github.com/bettercap/bettercap,Go,19113,2018-01-07T15:30:41Z,6,3,160.0,5.791666666666667,72.59666666666666,83,0.8273,80,0.0,1,0.0,1,0.92,0,1.0,0.1538,197.17,0.49,0,0.0,0.0,2310,115500,184800,1155,12320.0,480.7,421.8,67487.5,19801.7,76.2
golangci/golangci-lint,https://github.com/golangci/golangci-lint,Go,18842,2018-05-04T13:41:15Z,3,3,160.07,0.0,0.0,367,0.3399,0,0.0,1,0.0,0,0.0,0,9.657,-0.0979,13.95,0.0,0,0.0173,0.0,2339,116950,187120,1169,12474.7,0.0,356.13,56981.2,17633.6,71.4
TecharoHQ/anubis,https://github.com/TecharoHQ/anubis,Go,18766,2025-03-17T17:35:28Z,1,3,160.23,6.8741666666666665,27.718611111111112,167,0.5414,70,0.0,1,1.0,1,1.0,1,12.821,0.3147,13.39,0.26,39,0.1199,0.0,689,34450,55120,344,3674.7,1148.0,98.69,15789.9,5339.7,79.8
bluenviron/mediamtx,https://github.com/bluenviron/mediamtx,Go,18571,2019-12-28T20:08:43Z,0,3,160.0,0.0,0.0,110,0.9324,0,0.0,1,1.0,1,0.74,0,7.194,0.0,0.0,0.36,0,0.0395,0.0,2604,130200,208320,1302,13888.0,0.0,478.34,76533.9,22250.8,75.7
golang-migrate/migrate,https://github.com/golang-migrate/migrate,Go,18394,2018-01-19T09:30:58Z,37,3,160.12,42.48555555555556,65.31166666666667,227,0.424,73,0.0,1,2.0,1,0.52,0,14.272,-0.014,88.63,0.3,0,0.0105,0.0,1283,64150,102640,641,6842.7,9644.2,189.57,30331.1,12380.8,77.7
livekit/livekit,https://github.com/livekit/livekit,Go,18371,2020-09-30T06:49:46Z,0,3,160.0,4.604166666666667,36.29708333333333,91,0.4666,79,0.0,1,1.0,1,0.92,1,13.143,0.3007,26.77,0.18,0,0.0016,0.0,3470,173500,277600,1735,18506.7,419.0,538.86,86217.5,26622.6,85.3
google/gvisor,https://github.com/google/gvisor,Go,18168,2018-04-26T21:28:49Z,0,3,160.02,48.62388888888889,75.83111111111111,286,0.0991,77,0.0,1,2.0,1,0.88,1,12.159,1.1329,0.0,0.05,0,0.2354,0.0,10335,516750,826800,5167,55120.0,13906.4,1694.95,271191.3,85970.2,89.0
TheAlgorithms/Go,https://github.com/TheAlgorithms/Go,Go,17991,2016-08-20T16:32:12Z,25,3,160.0,186.8080555555556,904.5370833333334,178,0.0821,55,0.0,1,1.0,1,0.84,0,9.052,0.0,30.92,0.23,0,0.0,0.0,548,27400,43840,274,2922.7,33251.8,77.6,12415.6,13920.0,75.3
zincsearch/zincsearch,https://github.com/zincsearch/zincsearch,Go,17817,2021-12-02T12:49:41Z,92,3,160.0,19.913888888888888,310.8743055555556,60,0.428,67,0.0,1,1.0,1,0.8333,1,12.892,0.0,26.55,0.22,0,0.0674,0.0,514,25700,41120,257,2741.3,1194.8,72.55,11608.1,4050.7,70.8
joewalnes/websocketd,https://github.com/joewalnes/websocketd,Go,17482,2013-02-14T14:52:55Z,1,3,160.0,15.066944444444443,931.0611111111112,41,0.4623,67,0.0,1,1.0,0,0.0,0,15.769,0.0385,221.68,0.09,0,0.156,0.0,212,10600,16960,106,1130.7,617.7,28.63,4580.4,1666.7,58.5
rqlite/rqlite,https://github.com/rqlite/rqlite,Go,17443,2014-08-23T04:31:18Z,4,3,160.0,0.3938888888888889,15.735277777777778,52,0.9807,39,0.0,1,1.0,1,0.96,0,15.308,-2.1364,5.7,0.19,0,0.0944,0.0,7974,398700,637920,3987,42528.0,20.5,1549.07,247851.2,70840.4,74.9
sqlc-dev/sqlc,https://github.com/sqlc-dev/sqlc,Go,17400,2019-06-21T21:11:35Z,1,3,160.0,1.4490277777777778,570.0288888888889,239,0.5474,36,0.0,1,0.0,1,0.5,0,14.266,0.9091,52.19,0.29,0,0.054,0.0,1456,72800,116480,728,7765.3,346.3,216.5,34639.3,10914.4,79.4
tinygo-org/tinygo,https://github.com/tinygo-org/tinygo,Go,17381,2018-06-07T16:39:19Z,0,3,160.0,20.627222222222223,96.69555555555556,219,0.5033,33,0.0,1,1.0,1,0.74,1,14.831,1.4021,42.67,0.66,0,0.0808,0.0,4534,226700,362720,2267,24181.3,4517.4,713.57,114170.9,36280.1,85.0
slackhq/nebula,https://github.com/slackhq/nebula,Go,17278,2019-11-16T23:26:23Z,0,3,160.27,17.133194444444445,53.92111111111112,78,0.3063,82,0.0,1,1.0,1,0.64,1,13.672,0.6678,78.27,0.0,0,0.0064,0.0,591,29550,47280,295,3152.0,1336.4,84.0,13440.5,4665.0,80.8
yorukot/superfile,https://github.com/yorukot/superfile,Go,17207,2024-03-19T15:49:52Z,2,3,160.0,2.903611111111111,226.8375,103,0.5405,67,0.0,1,1.0,1,0.92,0,5.19,0.1678,24.14,0.35,0,0.1197,0.0,1924,96200,153920,962,10261.3,299.1,290.1,46415.7,14503.5,79.4
keploy/keploy,https://github.com/keploy/keploy,Go,17103,2022-01-19T10:40:31Z,0,3,160.12,10.636666666666668,6.981111111111111,118,0.1543,53,0.0,1,2.0,1,0.92,1,7.541,1.2657,1.06,0.35,0,0.012,0.0,1329,66450,106320,664,7088.0,1255.1,196.71,31473.9,10215.3,88.5
ory/hydra,https://github.com/ory/hydra,Go,17087,2015-05-22T12:42:08Z,11,3,160.0,0.0,387.4190277777777,297,0.533,0,0.0,1,13.0,1,0.7,1,11.603,-0.3042,84.17,0.03,15,0.0704,0.0,3490,174500,279200,1745,18613.3,0.0,542.12,86739.4,26654.5,83.8
ent/ent,https://github.com/ent/ent,Go,17039,2019-06-12T22:53:55Z,11,3,160.08,1.1622222222222225,91.5440277777778,231,0.6587,1,0.0,1,1.0,1,0.78,0,11.596,-0.0455,140.13,0.15,0,0.1563,0.0,2121,106050,169680,1060,11312.0,268.5,321.36,51418.3,16020.2,77.5
probelabs/goreplay,https://github.com/probelabs/goreplay,Go,19288,2013-05-30T09:29:07Z,87,3,160.0,0.0,0.0,115,0.7054,0,0.0,1,1.5,0,0.0,0,17.344,0.0,0.0,0.0,0,0.1428,0.0,1212,60600,96960,606,6464.0,0.0,214.28,34285.4,10089.1,60.7
rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,Rust,112875,2020-09-28T15:36:08Z,0,3,160.02,1.709722222222222,2.4075,383,0.41,59,0.0,1,1.0,1,0.82,0,7.256,0.1748,75.62,0.2,0,0.3404,0.0,10493,524650,839440,5246,55962.7,654.8,1722.16,275546.2,83287.0,80.9
rust-lang/rust,https://github.com/rust-lang/rust,Rust,112321,2010-06-16T20:39:03Z,0,3,160.0,42.41611111111112,40.67583333333334,442,0.1727,51,0.0,1,1.0,1,0.68,1,14.037,-12.2762,13.58,0.11,2,0.0964,0.0,277972,13898600,22237760,138986,1482517.3,18747.9,53744.11,8599057.1,2466694.4,88.3
denoland/deno,https://github.com/denoland/deno,Rust,106528,2018-05-15T01:34:26Z,0,3,160.01,18.17861111111111,28.7975,431,0.1789,30,0.0,1,1.0,1,0.56,1,12.776,-1.2692,7.93,0.54,0,0.4109,0.0,14677,733850,1174160,7338,78277.3,7835.0,2449.62,391939.4,119877.0,88.2
tauri-apps/tauri,https://github.com/tauri-apps/tauri,Rust,105855,2019-07-13T09:09:37Z,1,3,160.0,6.448611111111111,21.163194444444443,445,0.4845,51,0.0,1,1.0,1,0.38,0,9.027,-0.2902,5.07,0.15,21,0.1666,0.0,4440,222000,355200,2220,23680.0,2869.6,698.04,111686.8,35038.2,80.1
astral-sh/uv,https://github.com/astral-sh/uv,Rust,83899,2023-10-02T20:24:11Z,0,3,160.0,0.3230555555555555,9.50611111111111,467,0.3876,54,0.0,1,1.0,1,0.56,1,13.071,-0.8601,2.51,0.04,74,0.0199,0.0,7820,391000,625600,3910,41706.7,150.9,1264.73,202356.3,61369.9,86.1
zed-industries/zed,https://github.com/zed-industries/zed,Rust,79748,2021-02-20T03:01:06Z,0,3,160.0,3.280555555555556,2.2784722222222222,480,0.1252,86,0.0,1,1.0,1,0.36,0,14.934,-1.0909,1.48,0.03,0,0.0212,0.0,35477,1773850,2838160,17738,189210.7,1574.7,6188.34,990134.0,293104.6,83.7
openai/codex,https://github.com/openai/codex,Rust,77815,2025-04-13T05:37:54Z,0,3,160.0,0.5868055555555556,0.4748611111111111,419,0.1483,54,0.0,1,5.5,1,0.74,0,4.665,1.2448,0.31,0.15,22,0.0369,0.0,5672,283600,453760,2836,30250.7,245.9,902.72,144435.1,44086.1,83.5
unionlabs/union,https://github.com/unionlabs/union,Rust,74128,2023-05-16T22:33:39Z,1,3,160.01,2.398333333333333,7.615416666666666,29,0.206,95,0.0,1,1.0,1,0.2,0,9.811,-1.2308,28.26,0.07,7,0.232,0.0,16293,814650,1303440,8146,86896.0,69.6,2733.57,437371.9,130943.3,82.9
